"e1g2efjf5 href","tiktok-1zpj2q-ImgAvatar src","tiktok-1665s4c-SpanUserNameText","tiktok-xm2h10-PCommentText","tiktok-4tru0g-SpanCreatedTime","tiktok-ro5z69-SpanReplyButton","tiktok-gb2mrc-SpanCount"
"https://www.tiktok.com/@anglicamndez5","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7187277197292208133~c5_100x100.jpg?x-expires=1695812400&x-signature=vFiV%2Bu4gbDrcBXACBm39HOf3PdY%3D","Angelica Méndez","Que falta de respeto tiene este señor a su señora Madre si es que la tiene no se vale que diga que las mujeres aún tienen capacidad de gobernar","9-11","Responder","2"
"https://www.tiktok.com/@rbaabogados","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ea4f74c602747e0c84a38b663c0da34a~c5_100x100.jpg?x-expires=1695812400&x-signature=U9TRdeuZbJXsx4ejBiu9GabP1Is%3D","Despacho Ruiz Bautis","😂🤣😂🤣este in de cil😂😂","9-11","Responder","0"
"https://www.tiktok.com/@ckarlitos.solis","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22e924afbfd0dadb17ab038b7490af4d~c5_100x100.jpg?x-expires=1695812400&x-signature=WNIs63wFWzYvX86SYoMd17dmzvo%3D","Ckarlitos Solís","W3y quítenle el micrófono y díganle de se vote alv porfa!","9-11","Responder","3"
"https://www.tiktok.com/@user915743293","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7242874355535839237~c5_100x100.jpg?x-expires=1695812400&x-signature=e67W7%2FDJ3FS1haQ8sMXyN0oXvyE%3D","user915743293","jajaja inche plácido ni tu estas preparado para gobernar a este estado","9-11","Responder","1"
"https://www.tiktok.com/@isabelmorales296","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1682937602623490.jpg?x-expires=1695812400&x-signature=eK%2Fs7S%2BKhzTAnYCC7BMy6EeyBM4%3D","Isabel Morales","pero si ya nos goberno el guero velasco","9-11","Responder","1"
"https://www.tiktok.com/@revebe10","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3e050023b3e4ac5191be1d9b5458f45f~c5_100x100.jpg?x-expires=1695812400&x-signature=OIDxd%2Bzf%2Fh8lkb3y07emIXSG290%3D","Rene Velasco10","ya kse jubile","9-16","Responder","0"
"https://www.tiktok.com/@romantico68","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1669712483427333~c5_100x100.jpg?x-expires=1695812400&x-signature=dNkF1MQQTgM5gAOHI8rvHE214cE%3D","Román Pinto Moreno","La inútil y la científica","hace 2 día(s)","Responder","1"
"https://www.tiktok.com/@manuelsantizguzman","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649204721584134~c5_100x100.jpg?x-expires=1695812400&x-signature=eC%2BzziD8vPLc83jsUV7uY4eVnIU%3D","Manuel Santiz","sásil gobernadora de Veracruz","hace 3 día(s)","Responder","1"
"https://www.tiktok.com/@user159439484237296","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","user159439484237296","En Tapachula estamos con Sasil!!","hace 4 día(s)","Responder","0"
"https://www.tiktok.com/@mariamagdalenamon497","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7187501927430094854~c5_100x100.jpg?x-expires=1695812400&x-signature=kXR%2Fu1vSXm67SHbv12VJMjnmABc%3D","Magui mon","Maria Magdalena. Montes Ramos Pijijiapan Está con. Sasil. EsSASIL","hace 4 día(s)","Responder","0"
"https://www.tiktok.com/@normatoledo78","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7187957632773128198~c5_100x100.jpg?x-expires=1695812400&x-signature=FoGIYP4QTqHP%2FqWKBJY%2BJ7Q0G88%3D","NormitaTolgomz","mapa está en el mapa con todo el apoyo a #SasildeLeon","hace 4 día(s)","Responder","0"
"https://www.tiktok.com/@sayurigomezt","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1664081848642565~c5_100x100.jpeg?x-expires=1695898800&x-signature=Ij9KVRC8vgtMSLB3ViULxRgTN3M%3D","Sayuri Gómez","desde Mapastepec apoyándola de corazón ❤️","hace 4 día(s)","Responder","0"
"https://www.tiktok.com/@chmorales0","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1657397235164165~c5_100x100.jpg?x-expires=1695812400&x-signature=flrmW%2BiTn8jKtlg6lyIlPLlO8N4%3D","Ch Morales","estaría genial esa dupla","hace 5 día(s)","Responder","0"
"https://www.tiktok.com/@jolubaca73","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fa4f0ae5b8e52c414a3164b514a45cea~c5_100x100.jpg?x-expires=1695812400&x-signature=pSgfPNGMtPiQ4uM5lQuTJ2sGOb8%3D","jolubaca73","ARRIBA VERACRUZ!!","hace 5 día(s)","Responder","2"
"https://www.tiktok.com/@sergioarturochave","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6c57d883b768d4250416f885c36f8b17~c5_100x100.jpg?x-expires=1695812400&x-signature=iiDLGfkgWKScCZGoPopJHwrkx0s%3D","Sergio Arturo Chavez Martinez","ánimo mi gobernadora estamos en Mapastepec para servirle","hace 5 día(s)","Responder","1"
"https://www.tiktok.com/@enocsantosgonzale","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/44a6d96b64e14774240dfde1a52eaa71~c5_100x100.jpg?x-expires=1695812400&x-signature=hiLOIXZYLH5LuZzXbgA3MQjFdv8%3D","Enoc Santos Gonzalez","Uff la canción !!!","hace 5 día(s)","Responder","0"
"https://www.tiktok.com/@rociorguezdellaven","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a1546e16532abaa67e761eedacd98e47~c5_100x100.jpg?x-expires=1695812400&x-signature=pxhSo2gwGEH6%2BGScGJXPlDiFmTg%3D","Gitana","Porque las mujeres también tenemos los mismos derechos que los hombres para acceder al uso, manejo y control de los recursos, por eso #EsSasil","7-22","Responder","0"
"https://www.tiktok.com/@renegonzaleza_","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1655836367470597~c5_100x100.jpg?x-expires=1695812400&x-signature=%2B%2BpRbwxD%2F1YKvuEhPOep%2Fn2EIzs%3D","Rene González","Próxima gobernadora de Chiapas 👊🏻","7-11","Responder","0"
"https://www.tiktok.com/@exaljuan1","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ee1c0c953b5756f9f1324c637db53be5~c5_100x100.jpg?x-expires=1695812400&x-signature=ARvgsyMJ1vComTQ3WjyptMa99A4%3D","Exaljuan1","Saludos mi senadora","7-10","Responder","0"
"https://www.tiktok.com/@cristy09689","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/97737af092d159bf0996f830216c8a04~c5_100x100.jpg?x-expires=1695812400&x-signature=lcYdUNY09u06rdXNCy8Y8K8UHmg%3D","Cristy GS🦋","saludos desde Reforma chiapas","7-10","Responder","0"
"https://www.tiktok.com/@cristy09689","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/97737af092d159bf0996f830216c8a04~c5_100x100.jpg?x-expires=1695812400&x-signature=lcYdUNY09u06rdXNCy8Y8K8UHmg%3D","Cristy GS🦋","Tu serás la mejor Gobernadora que Chiapas puede tener","7-10","Responder","0"
"https://www.tiktok.com/@dannai_dam04","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1656634609117190~c5_100x100.jpg?x-expires=1695812400&x-signature=cD88hvE3H5%2BLKaMIUog0S%2BdJDac%3D","Dannai D'amiano","👏👏","8-27","Responder","0"
"https://www.tiktok.com/@lauradeleoncardenas","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1676998905246722.jpg?x-expires=1695812400&x-signature=ybN7D1SZf4Z0KZo8k%2BlaoqOc3rc%3D","Laura De Leon Carden","👏👏👏 la mejor opción para Chiapas 👌","8-14","Responder","0"
"https://www.tiktok.com/@diego_moreno96","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00d6e5eb1382f490bcacc8b4f0ccb342~c5_100x100.jpg?x-expires=1695812400&x-signature=PBq97p9Sn7ody9DUJOzvigzpS7s%3D","Diego Moreno","👏","8-14","Responder","0"
"https://www.tiktok.com/@jazminfabiola1303","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fe66508f22d64c8a2834d679acebe727~c5_100x100.jpeg?x-expires=1695898800&x-signature=J0WlDC4H4czIiNCBix25VnrKKpM%3D","jazmin","Es tiempo de las mujeres #EsSasil","8-12","Responder","0"
"https://www.tiktok.com/@sayurigomezt","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1664081848642565~c5_100x100.jpeg?x-expires=1695898800&x-signature=Ij9KVRC8vgtMSLB3ViULxRgTN3M%3D","Sayuri Gómez","siiiiii!!!
aprobada senadora!!!!","8-10","Responder","0"
"https://www.tiktok.com/@enderfabian","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1660350623069190~c5_100x100.jpg?x-expires=1695812400&x-signature=PC66VRyz4TbyYOI7EL4VEDixkPQ%3D","Ender Fabian","Es tiempo de mujeres y en Chiapas #EsSasil 🙏","8-10","Responder","0"
"https://www.tiktok.com/@nahielysalinasgon","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c2f6b0eab008df023b94c374437cc2f~c5_100x100.jpg?x-expires=1695812400&x-signature=53ORFfakCqD954GcAJOHnzjmao0%3D","Nahiely Salinas Gonz","excelente senadora! 🤌🏻 y la 🧀 porte la próxima Gobernadora de chiapas!!!","8-10","Responder","0"
"https://www.tiktok.com/@chai_mc","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb0ae5ab5348405a0a136c6dbfb1f505~c5_100x100.jpg?x-expires=1695812400&x-signature=8AxzeECqyMHoBJ3xaoH%2FF03ek%2FA%3D","chai_mc","con todo Lic.👍","8-10","Responder","0"
"","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7143657206507831302~c5_100x100.jpeg?x-expires=1695898800&x-signature=r8OBUXSYw%2FrtjmJUfYXvq3wvGzU%3D","","","","",""
"","","","","","",""
"https://www.tiktok.com/@diego_moreno96","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00d6e5eb1382f490bcacc8b4f0ccb342~c5_100x100.jpg?x-expires=1695812400&x-signature=PBq97p9Sn7ody9DUJOzvigzpS7s%3D","Diego Moreno","Que bonitooo rocky","7-21","Responder","0"
"https://www.tiktok.com/@karla_locadelosmichis","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1694345546361861~c5_100x100.jpg?x-expires=1695812400&x-signature=Swfi4uGFzLC8d9xMlHwaX1WiElM%3D","La loca de los gatos y perros","🥰🥰🥰","7-21","Responder","0"
"https://www.tiktok.com/@montsedeleonl","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662432952344581~c5_100x100.jpg?x-expires=1695812400&x-signature=WO90kzuHW2vA7whZwWoftv5BEDM%3D","Montse De León","Regálamelo","7-21","Responder","1"
"https://www.tiktok.com/@montsedeleonl","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1662432952344581~c5_100x100.jpg?x-expires=1695812400&x-signature=WO90kzuHW2vA7whZwWoftv5BEDM%3D","Montse De León","Lo quierooooooooo","7-21","Responder","1"
"https://www.tiktok.com/@cimentec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c05b94ecf7d00f8afa04b0d6b4d0296~c5_100x100.jpg?x-expires=1695812400&x-signature=h1QvCK%2BCgNvatDT47QE5GxCQ6Jk%3D","Cimentec","😂","9-4","Responder","0"
"https://www.tiktok.com/@cimentec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c05b94ecf7d00f8afa04b0d6b4d0296~c5_100x100.jpg?x-expires=1695812400&x-signature=h1QvCK%2BCgNvatDT47QE5GxCQ6Jk%3D","Cimentec","pinche Zoe, te traicionó tu papá AMLO, ábrete que va mi prima a Chiapas","9-4","Responder","0"
"https://www.tiktok.com/@chistosayjalona","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d32cf732100065a251c5f59329ce9c11~c5_100x100.jpg?x-expires=1695812400&x-signature=1xQ3dFMwpsiKb%2FL6NLTlIGiY8QU%3D","Chistosa de Corazón ♥️","La Narco familia del narco presidente","9-4","Responder","1"
"https://www.tiktok.com/@jgfd0148","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6994211194886160390~c5_100x100.jpg?x-expires=1695812400&x-signature=8910EQNoKiEM7vQTmNSrsRp7RTw%3D","Jgfd0148","rateros hdspm","9-4","Responder","0"
"https://www.tiktok.com/@user1754447572655","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","Gory Gomez","La verdad es sorprendente como difunden mentiras, para difamar al gobierno de México, a quien les ha dado la libertad de expresión.","9-4","Responder","1"
