,texto,tokens
93,miren nada más qué vista del gran contingente que viene delante de la virgen de zapopan la gente viene cantando y rezando en esta celebración y tradición jalisciense y que además es patrimonio cultural inmaterial de la humanidad por parte de la unescoqué bonito es el cariño de la gente esto es la ánimo guadalajara ánimo zapopan y ánimo jalisco romería2023,"['miren', 'nada', 'más', 'qué', 'vista', 'del', 'gran', 'contingente', 'que', 'viene', 'delante', 'de', 'la', 'virgen', 'de', 'zapopan', 'la', 'gente', 'viene', 'cantando', 'y', 'rezando', 'en', 'esta', 'celebración', 'y', 'tradición', 'jalisciense', 'y', 'que', 'además', 'es', 'patrimonio', 'cultural', 'inmaterial', 'de', 'la', 'humanidad', 'por', 'parte', 'de', 'la', 'unescoqué', 'bonito', 'es', 'el', 'cariño', 'de', 'la', 'gente', 'esto', 'es', 'la', 'ánimo', 'guadalajara', 'ánimo', 'zapopan', 'y', 'ánimo', 'jalisco', 'romería2023']"
96,estamos supervisando el operativo para garantizar la seguridad de las y los asistentes que participan en la y acompañan a la generala en su regreso a la basílica de zapopan por parte de participa un estado de fuerza de más de 2 mil 700 elementos y más de 680 vehículos y trabajamos de forma coordinada con y un estado de fuerza de 2 mil 600 servidores públicos de distintas dependencias ánimo romería2023,"['estamos', 'supervisando', 'el', 'operativo', 'para', 'garantizar', 'la', 'seguridad', 'de', 'las', 'y', 'los', 'asistentes', 'que', 'participan', 'en', 'la', 'y', 'acompañan', 'a', 'la', 'generala', 'en', 'su', 'regreso', 'a', 'la', 'basílica', 'de', 'zapopan', 'por', 'parte', 'de', 'participa', 'un', 'estado', 'de', 'fuerza', 'de', 'más', 'de', '2', 'mil', '700', 'elementos', 'y', 'más', 'de', '680', 'vehículos', 'y', 'trabajamos', 'de', 'forma', 'coordinada', 'con', 'y', 'un', 'estado', 'de', 'fuerza', 'de', '2', 'mil', '600', 'servidores', 'públicos', 'de', 'distintas', 'dependencias', 'ánimo', 'romería2023']"
99,así se está viviendo la romería 2023 en un ambiente seguro para que las familias acompañen a la virgen de zapopan en su regreso a casa romería,"['así', 'se', 'está', 'viviendo', 'la', 'romería', '2023', 'en', 'un', 'ambiente', 'seguro', 'para', 'que', 'las', 'familias', 'acompañen', 'a', 'la', 'virgen', 'de', 'zapopan', 'en', 'su', 'regreso', 'a', 'casa', 'romería']"
105,así se vivió la reinauguración del centro de desarrollo infantil no 8 ubicado en la colonia la penal este espacio completamente renovado nos permitirá seguir contribuyendo al crecimiento y educación de las niñas y niños tapatíos accionesquenosunen,"['así', 'se', 'vivió', 'la', 'reinauguración', 'del', 'centro', 'de', 'desarrollo', 'infantil', 'no', '8', 'ubicado', 'en', 'la', 'colonia', 'la', 'penal', 'este', 'espacio', 'completamente', 'renovado', 'nos', 'permitirá', 'seguir', 'contribuyendo', 'al', 'crecimiento', 'y', 'educación', 'de', 'las', 'niñas', 'y', 'niños', 'tapatíos', 'accionesquenosunen']"
114,desde que llegamos a guadalajara hemos trabajado para fortalecer a nuestros servicios médicos municipales hoy damos un paso más entregando uniformes dignos a nuestros valiosos paramédicos cicloparamédicos y personal de enfermería esta entrega se suma a otras acciones que hemos impulsado como la entrega de ambulancias motocicletas bmw para paramédicos así como la renovación de cuatro unidades cruz verde además de estas mejoras materiales también hemos implementado estímulos económicos como la homologación del bono de insalubridad para todo el personal médico de guadalajarami reconocimiento al inmenso valor del personal médico de nuestra ciudad y estamos orgullosos de su labor diaria en la protección de la salud de las y los ciudadanos ánimo guadalajara,"['desde', 'que', 'llegamos', 'a', 'guadalajara', 'hemos', 'trabajado', 'para', 'fortalecer', 'a', 'nuestros', 'servicios', 'médicos', 'municipales', 'hoy', 'damos', 'un', 'paso', 'más', 'entregando', 'uniformes', 'dignos', 'a', 'nuestros', 'valiosos', 'paramédicos', 'cicloparamédicos', 'y', 'personal', 'de', 'enfermería', 'esta', 'entrega', 'se', 'suma', 'a', 'otras', 'acciones', 'que', 'hemos', 'impulsado', 'como', 'la', 'entrega', 'de', 'ambulancias', 'motocicletas', 'bmw', 'para', 'paramédicos', 'así', 'como', 'la', 'renovación', 'de', 'cuatro', 'unidades', 'cruz', 'verde', 'además', 'de', 'estas', 'mejoras', 'materiales', 'también', 'hemos', 'implementado', 'estímulos', 'económicos', 'como', 'la', 'homologación', 'del', 'bono', 'de', 'insalubridad', 'para', 'todo', 'el', 'personal', 'médico', 'de', 'guadalajarami', 'reconocimiento', 'al', 'inmenso', 'valor', 'del', 'personal', 'médico', 'de', 'nuestra', 'ciudad', 'y', 'estamos', 'orgullosos', 'de', 'su', 'labor', 'diaria', 'en', 'la', 'protección', 'de', 'la', 'salud', 'de', 'las', 'y', 'los', 'ciudadanos', 'ánimo', 'guadalajara']"
117,con la finalidad de dignificar y mejorar los espacios destinados a la educación y desarrollo de las niñas y niños de guadalajara este mediodía inauguramos la rehabilitación del centro de desarrollo infantil no 8 ubicado en la colonia la penal el alcalde de guadalajara pablo lemus navarro nuestra presidenta el director de obras públicas francisco ontiveros balcázar y la directora diana vargas salomón acudieron a la entrega de este espacio con el cual seguiremos abonando a un mejor desarrollo para las infancias tapatías que son el presente y futuro de guadalajara las mejoras incluyeron acciones directas en toda la estructura del inmueble muros techos áreas administrativas y de servicios patio de juegos patio cívico entre otros nos enorgullece saber que este es el quinto centro de atención infantil que ha sido rehabilitado en nuestro municipio el cual actualmente atiende a 78 niñas y niños menores de 6 añoscontinuaremos trabajando para construir un ambiente adecuado y estimulante que contribuya al crecimiento y la felicidad de nuestras futuras generaciones accionesquenosunen,"['con', 'la', 'finalidad', 'de', 'dignificar', 'y', 'mejorar', 'los', 'espacios', 'destinados', 'a', 'la', 'educación', 'y', 'desarrollo', 'de', 'las', 'niñas', 'y', 'niños', 'de', 'guadalajara', 'este', 'mediodía', 'inauguramos', 'la', 'rehabilitación', 'del', 'centro', 'de', 'desarrollo', 'infantil', 'no', '8', 'ubicado', 'en', 'la', 'colonia', 'la', 'penal', 'el', 'alcalde', 'de', 'guadalajara', 'pablo', 'lemus', 'navarro', 'nuestra', 'presidenta', 'el', 'director', 'de', 'obras', 'públicas', 'francisco', 'ontiveros', 'balcázar', 'y', 'la', 'directora', 'diana', 'vargas', 'salomón', 'acudieron', 'a', 'la', 'entrega', 'de', 'este', 'espacio', 'con', 'el', 'cual', 'seguiremos', 'abonando', 'a', 'un', 'mejor', 'desarrollo', 'para', 'las', 'infancias', 'tapatías', 'que', 'son', 'el', 'presente', 'y', 'futuro', 'de', 'guadalajara', 'las', 'mejoras', 'incluyeron', 'acciones', 'directas', 'en', 'toda', 'la', 'estructura', 'del', 'inmueble', 'muros', 'techos', 'áreas', 'administrativas', 'y', 'de', 'servicios', 'patio', 'de', 'juegos', 'patio', 'cívico', 'entre', 'otros', 'nos', 'enorgullece', 'saber', 'que', 'este', 'es', 'el', 'quinto', 'centro', 'de', 'atención', 'infantil', 'que', 'ha', 'sido', 'rehabilitado', 'en', 'nuestro', 'municipio', 'el', 'cual', 'actualmente', 'atiende', 'a', '78', 'niñas', 'y', 'niños', 'menores', 'de', '6', 'añoscontinuaremos', 'trabajando', 'para', 'construir', 'un', 'ambiente', 'adecuado', 'y', 'estimulante', 'que', 'contribuya', 'al', 'crecimiento', 'y', 'la', 'felicidad', 'de', 'nuestras', 'futuras', 'generaciones', 'accionesquenosunen']"
123,qué emoción este viernes 13 de octubre es la gran final de y los participantes harán todo su esfuerzo para brillar en la industria del diseñono te pierdas el último capítulo del reality show tapatío este viernes a las 1800 por guadalajaradisueña,"['qué', 'emoción', 'este', 'viernes', '13', 'de', 'octubre', 'es', 'la', 'gran', 'final', 'de', 'y', 'los', 'participantes', 'harán', 'todo', 'su', 'esfuerzo', 'para', 'brillar', 'en', 'la', 'industria', 'del', 'diseñono', 'te', 'pierdas', 'el', 'último', 'capítulo', 'del', 'reality', 'show', 'tapatío', 'este', 'viernes', 'a', 'las', '1800', 'por', 'guadalajaradisueña']"
135,con mucha emoción inauguramos el tercer centro de emprendimiento en guadalajarase encuentra en la academia municipal no10 ubicado en el segundo piso del mercado alcalde en la colonia centro barranquitas y está dirigido principalmente a las mujeresen este centro podrán tomar cursos comosaludestilismo y bienestar personalmoda y diseñoartecultura académicasgastronomía y organización de eventosnuestro objetivo es fortalecer la economía de las mujeres tapatías dotándolas de las habilidades necesarias y empoderándolas para que encuentren empleo se conviertan en emprendedoras o desarrollen todo su potencial al autoemplearse ánimo guadalajara,"['con', 'mucha', 'emoción', 'inauguramos', 'el', 'tercer', 'centro', 'de', 'emprendimiento', 'en', 'guadalajarase', 'encuentra', 'en', 'la', 'academia', 'municipal', 'no10', 'ubicado', 'en', 'el', 'segundo', 'piso', 'del', 'mercado', 'alcalde', 'en', 'la', 'colonia', 'centro', 'barranquitas', 'y', 'está', 'dirigido', 'principalmente', 'a', 'las', 'mujeresen', 'este', 'centro', 'podrán', 'tomar', 'cursos', 'comosaludestilismo', 'y', 'bienestar', 'personalmoda', 'y', 'diseñoartecultura', 'académicasgastronomía', 'y', 'organización', 'de', 'eventosnuestro', 'objetivo', 'es', 'fortalecer', 'la', 'economía', 'de', 'las', 'mujeres', 'tapatías', 'dotándolas', 'de', 'las', 'habilidades', 'necesarias', 'y', 'empoderándolas', 'para', 'que', 'encuentren', 'empleo', 'se', 'conviertan', 'en', 'emprendedoras', 'o', 'desarrollen', 'todo', 'su', 'potencial', 'al', 'autoemplearse', 'ánimo', 'guadalajara']"
138,estuvimos con el gobernador para el arranque de recrea familia con el que se lleva a cabo una gira de conferencias para padres de familia por diferentes municipios de jalisco con el objetivo de fomentar una cultura de paz y una buena educación en las niñas y niños con esto se les brindan conocimientos y herramientas que fortalecen las habilidades de la crianza en las familias y promueve la corresponsabilidad en la formación de la niñezeducación es desarrollo es competitividad y es mejor calidad de vida por eso seguiremos con nuestro compromiso de trabajar en equipo con el para continuar fortaleciendo el modelo educativo junto con las y los docentes y padres de familia para brindarle un mejor futuro a las nuevas generacionesánimo guadalajara,"['estuvimos', 'con', 'el', 'gobernador', 'para', 'el', 'arranque', 'de', 'recrea', 'familia', 'con', 'el', 'que', 'se', 'lleva', 'a', 'cabo', 'una', 'gira', 'de', 'conferencias', 'para', 'padres', 'de', 'familia', 'por', 'diferentes', 'municipios', 'de', 'jalisco', 'con', 'el', 'objetivo', 'de', 'fomentar', 'una', 'cultura', 'de', 'paz', 'y', 'una', 'buena', 'educación', 'en', 'las', 'niñas', 'y', 'niños', 'con', 'esto', 'se', 'les', 'brindan', 'conocimientos', 'y', 'herramientas', 'que', 'fortalecen', 'las', 'habilidades', 'de', 'la', 'crianza', 'en', 'las', 'familias', 'y', 'promueve', 'la', 'corresponsabilidad', 'en', 'la', 'formación', 'de', 'la', 'niñezeducación', 'es', 'desarrollo', 'es', 'competitividad', 'y', 'es', 'mejor', 'calidad', 'de', 'vida', 'por', 'eso', 'seguiremos', 'con', 'nuestro', 'compromiso', 'de', 'trabajar', 'en', 'equipo', 'con', 'el', 'para', 'continuar', 'fortaleciendo', 'el', 'modelo', 'educativo', 'junto', 'con', 'las', 'y', 'los', 'docentes', 'y', 'padres', 'de', 'familia', 'para', 'brindarle', 'un', 'mejor', 'futuro', 'a', 'las', 'nuevas', 'generacionesánimo', 'guadalajara']"
141,hoy día mundial de la salud mental la dra silvia álvarez nos habla de la importancia de cuidar nuestra salud mental cuando hay cambios significativos en nuestras vidas recuerda que en caso de emergencia debes llamar al 911 o acercarte al servicio de atención psicológica de los servicios médicos municipales de guadalajara díamundialdelasaludmental,"['hoy', 'día', 'mundial', 'de', 'la', 'salud', 'mental', 'la', 'dra', 'silvia', 'álvarez', 'nos', 'habla', 'de', 'la', 'importancia', 'de', 'cuidar', 'nuestra', 'salud', 'mental', 'cuando', 'hay', 'cambios', 'significativos', 'en', 'nuestras', 'vidas', 'recuerda', 'que', 'en', 'caso', 'de', 'emergencia', 'debes', 'llamar', 'al', '911', 'o', 'acercarte', 'al', 'servicio', 'de', 'atención', 'psicológica', 'de', 'los', 'servicios', 'médicos', 'municipales', 'de', 'guadalajara', 'díamundialdelasaludmental']"
147,seguimos trabajando en equipo para que nuestras infancias tapatías se sigan desarrollando en un ambiente de respeto confianza y con mejores oportunidades acompañamos a nuestra presidenta a la inauguración de recrea familia 2023 la cual tiene como objetivo motivar a las familias a participar activamente en la educación de las niñas y niños tapatíos promotores madres padres tutores y aliados estratégicos formarán parte de la red de actores que a través de asesoramientos herramientas y estrategias buscarán que nuestras infancias tengan una completa formación ciudadana y así también podrán tener un mayor acercamiento con los contenidos académicos de sus hijos y pupilos así como a los programas de formación y actividades que contribuyan en su desarrollo nos emociona saber que a través de talleres y conferencias en línea las familias tapatías podrán desarrollar habilidades para lograr que sus hijas e hijos adquieran mayor confianza aprendan a manejar sus emociones sean responsables y tomen las mejores decisiones accionesquenosunen,"['seguimos', 'trabajando', 'en', 'equipo', 'para', 'que', 'nuestras', 'infancias', 'tapatías', 'se', 'sigan', 'desarrollando', 'en', 'un', 'ambiente', 'de', 'respeto', 'confianza', 'y', 'con', 'mejores', 'oportunidades', 'acompañamos', 'a', 'nuestra', 'presidenta', 'a', 'la', 'inauguración', 'de', 'recrea', 'familia', '2023', 'la', 'cual', 'tiene', 'como', 'objetivo', 'motivar', 'a', 'las', 'familias', 'a', 'participar', 'activamente', 'en', 'la', 'educación', 'de', 'las', 'niñas', 'y', 'niños', 'tapatíos', 'promotores', 'madres', 'padres', 'tutores', 'y', 'aliados', 'estratégicos', 'formarán', 'parte', 'de', 'la', 'red', 'de', 'actores', 'que', 'a', 'través', 'de', 'asesoramientos', 'herramientas', 'y', 'estrategias', 'buscarán', 'que', 'nuestras', 'infancias', 'tengan', 'una', 'completa', 'formación', 'ciudadana', 'y', 'así', 'también', 'podrán', 'tener', 'un', 'mayor', 'acercamiento', 'con', 'los', 'contenidos', 'académicos', 'de', 'sus', 'hijos', 'y', 'pupilos', 'así', 'como', 'a', 'los', 'programas', 'de', 'formación', 'y', 'actividades', 'que', 'contribuyan', 'en', 'su', 'desarrollo', 'nos', 'emociona', 'saber', 'que', 'a', 'través', 'de', 'talleres', 'y', 'conferencias', 'en', 'línea', 'las', 'familias', 'tapatías', 'podrán', 'desarrollar', 'habilidades', 'para', 'lograr', 'que', 'sus', 'hijas', 'e', 'hijos', 'adquieran', 'mayor', 'confianza', 'aprendan', 'a', 'manejar', 'sus', 'emociones', 'sean', 'responsables', 'y', 'tomen', 'las', 'mejores', 'decisiones', 'accionesquenosunen']"
150,la fiesta de la fórmula 1 tenía que salir de la ciudad de méxico por eso es un gusto compartirles que por primera vez en su historia el fanzone 2023 se realizará en guadalajara el próximo viernes 27 sábado 28 y domingo 29 de octubre para cerrar con broche de oro las la fan zone en plaza liberación y plaza de armas será un evento totalmente gratuito a diferencia de las ediciones anteriores en la capital que tenía un costo de acceso de hasta 500 pesos por persona habrá coches de carrera en exhibición simuladores de coches cascos trajes trofeos e indumentaria de reconocidos pilotos de la fórmula 1 así como pantallas para poder disfrutar del gran premio de méxico todo el fin de semanaeste evento es posible gracias a la coordinación y al trabajo en equipo entre la empresa la embotelladora aga el y el ánimo les esperamos f1,"['la', 'fiesta', 'de', 'la', 'fórmula', '1', 'tenía', 'que', 'salir', 'de', 'la', 'ciudad', 'de', 'méxico', 'por', 'eso', 'es', 'un', 'gusto', 'compartirles', 'que', 'por', 'primera', 'vez', 'en', 'su', 'historia', 'el', 'fanzone', '2023', 'se', 'realizará', 'en', 'guadalajara', 'el', 'próximo', 'viernes', '27', 'sábado', '28', 'y', 'domingo', '29', 'de', 'octubre', 'para', 'cerrar', 'con', 'broche', 'de', 'oro', 'las', 'la', 'fan', 'zone', 'en', 'plaza', 'liberación', 'y', 'plaza', 'de', 'armas', 'será', 'un', 'evento', 'totalmente', 'gratuito', 'a', 'diferencia', 'de', 'las', 'ediciones', 'anteriores', 'en', 'la', 'capital', 'que', 'tenía', 'un', 'costo', 'de', 'acceso', 'de', 'hasta', '500', 'pesos', 'por', 'persona', 'habrá', 'coches', 'de', 'carrera', 'en', 'exhibición', 'simuladores', 'de', 'coches', 'cascos', 'trajes', 'trofeos', 'e', 'indumentaria', 'de', 'reconocidos', 'pilotos', 'de', 'la', 'fórmula', '1', 'así', 'como', 'pantallas', 'para', 'poder', 'disfrutar', 'del', 'gran', 'premio', 'de', 'méxico', 'todo', 'el', 'fin', 'de', 'semanaeste', 'evento', 'es', 'posible', 'gracias', 'a', 'la', 'coordinación', 'y', 'al', 'trabajo', 'en', 'equipo', 'entre', 'la', 'empresa', 'la', 'embotelladora', 'aga', 'el', 'y', 'el', 'ánimo', 'les', 'esperamos', 'f1']"
156,hoy visité a don adrián en su casa de la colonia monumental un tapatío de corazón muchas gracias por sus palabras y buenos deseos para lo que viene le mando un abrazo con saludos a toda la familia espinoza y vecinos de la colonia monumental ánimo guadalajara,"['hoy', 'visité', 'a', 'don', 'adrián', 'en', 'su', 'casa', 'de', 'la', 'colonia', 'monumental', 'un', 'tapatío', 'de', 'corazón', 'muchas', 'gracias', 'por', 'sus', 'palabras', 'y', 'buenos', 'deseos', 'para', 'lo', 'que', 'viene', 'le', 'mando', 'un', 'abrazo', 'con', 'saludos', 'a', 'toda', 'la', 'familia', 'espinoza', 'y', 'vecinos', 'de', 'la', 'colonia', 'monumental', 'ánimo', 'guadalajara']"
