,texto,tokens
395,con gran emoción y orgullo hoy se llevó a cabo la graduación de la primera generación del programa talentos guadalajara el cual se les brindó a 100 familiares de personas desaparecidas herramientas para emprender en sus propios negociosfelicitamos a las y los graduados quienes en cada sesión mostraron su compromiso y estuvieron siempre dispuestos a mejorar sus conocimientos aprendiendo sobre innovación mercadotecnia ventas y finanzas las beneficiadas y beneficiados del programa también obtuvieron el cheque de apoyos familiares directos de personas desaparecidas 2023 seguimos trabajando día a día en solidaridad y proximidad con las tapatías y tapatíos quienes viven la ausencia de algún familiar desaparecido logrando generar entre todos una gran red de apoyo accionesquenosunen,"['con', 'gran', 'emoción', 'y', 'orgullo', 'hoy', 'se', 'llevó', 'a', 'cabo', 'la', 'graduación', 'de', 'la', 'primera', 'generación', 'del', 'programa', 'talentos', 'guadalajara', 'el', 'cual', 'se', 'les', 'brindó', 'a', '100', 'familiares', 'de', 'personas', 'desaparecidas', 'herramientas', 'para', 'emprender', 'en', 'sus', 'propios', 'negociosfelicitamos', 'a', 'las', 'y', 'los', 'graduados', 'quienes', 'en', 'cada', 'sesión', 'mostraron', 'su', 'compromiso', 'y', 'estuvieron', 'siempre', 'dispuestos', 'a', 'mejorar', 'sus', 'conocimientos', 'aprendiendo', 'sobre', 'innovación', 'mercadotecnia', 'ventas', 'y', 'finanzas', 'las', 'beneficiadas', 'y', 'beneficiados', 'del', 'programa', 'también', 'obtuvieron', 'el', 'cheque', 'de', 'apoyos', 'familiares', 'directos', 'de', 'personas', 'desaparecidas', '2023', 'seguimos', 'trabajando', 'día', 'a', 'día', 'en', 'solidaridad', 'y', 'proximidad', 'con', 'las', 'tapatías', 'y', 'tapatíos', 'quienes', 'viven', 'la', 'ausencia', 'de', 'algún', 'familiar', 'desaparecido', 'logrando', 'generar', 'entre', 'todos', 'una', 'gran', 'red', 'de', 'apoyo', 'accionesquenosunen']"
398,bienvenidos a una experiencia única te invitamos a sumergirte en el mundo de sueñas la mar y una rosa encendidaven a descubrir la fascinante exhibición del renombrado artista plástico gil garea que estará disponible hasta el 29 de octubre de 2023 en el museo raúl anguiano mura gil garea un artista de primera categoría nos dejó en 2022 y esta es tu oportunidad de apreciar sus últimas creaciones no te la pierdas y eso no es todo estamos emocionados de anunciar que muy pronto presentaremos un libro que lleva el mismo nombre que esta magnífica exposición mantente atento para más detallesven y déjate inspirar por el arte de gil garea gilgarea,"['bienvenidos', 'a', 'una', 'experiencia', 'única', 'te', 'invitamos', 'a', 'sumergirte', 'en', 'el', 'mundo', 'de', 'sueñas', 'la', 'mar', 'y', 'una', 'rosa', 'encendidaven', 'a', 'descubrir', 'la', 'fascinante', 'exhibición', 'del', 'renombrado', 'artista', 'plástico', 'gil', 'garea', 'que', 'estará', 'disponible', 'hasta', 'el', '29', 'de', 'octubre', 'de', '2023', 'en', 'el', 'museo', 'raúl', 'anguiano', 'mura', 'gil', 'garea', 'un', 'artista', 'de', 'primera', 'categoría', 'nos', 'dejó', 'en', '2022', 'y', 'esta', 'es', 'tu', 'oportunidad', 'de', 'apreciar', 'sus', 'últimas', 'creaciones', 'no', 'te', 'la', 'pierdas', 'y', 'eso', 'no', 'es', 'todo', 'estamos', 'emocionados', 'de', 'anunciar', 'que', 'muy', 'pronto', 'presentaremos', 'un', 'libro', 'que', 'lleva', 'el', 'mismo', 'nombre', 'que', 'esta', 'magnífica', 'exposición', 'mantente', 'atento', 'para', 'más', 'detallesven', 'y', 'déjate', 'inspirar', 'por', 'el', 'arte', 'de', 'gil', 'garea', 'gilgarea']"
401,demotáctica global presenta los resultados de nuestra segunda encuesta rumbo a las elecciones para gobernador del estado de carlos lomelí pablo lemus y alfonso petersen lideran las encuestas de sus respectivos partidos jalisco,"['demotáctica', 'global', 'presenta', 'los', 'resultados', 'de', 'nuestra', 'segunda', 'encuesta', 'rumbo', 'a', 'las', 'elecciones', 'para', 'gobernador', 'del', 'estado', 'de', 'carlos', 'lomelí', 'pablo', 'lemus', 'y', 'alfonso', 'petersen', 'lideran', 'las', 'encuestas', 'de', 'sus', 'respectivos', 'partidos', 'jalisco']"
404,la perseverancia es el claro ejemplo de volver a guadalajara y coronarse como la campeona absoluta wta,"['la', 'perseverancia', 'es', 'el', 'claro', 'ejemplo', 'de', 'volver', 'a', 'guadalajara', 'y', 'coronarse', 'como', 'la', 'campeona', 'absoluta', 'wta']"
407,hoy se formaliza a través de la firma de convenio entre el y la utilización de la plataforma digital para la publicidad y divulgación de la información en y georreferenciada de las obras públicas de ante el complejo desafío que tenemos de contar con el derecho a un ambiente libre de corrupción es necesario introducir una nueva lógica de hacer las cosas a través de acciones que modifiquen prácticas institucionales con la firma de este convenio con se formaliza este logro ahora cuenta con 372 proyectos de publicados para ser consultados en conócela cmicjalisco,"['hoy', 'se', 'formaliza', 'a', 'través', 'de', 'la', 'firma', 'de', 'convenio', 'entre', 'el', 'y', 'la', 'utilización', 'de', 'la', 'plataforma', 'digital', 'para', 'la', 'publicidad', 'y', 'divulgación', 'de', 'la', 'información', 'en', 'y', 'georreferenciada', 'de', 'las', 'obras', 'públicas', 'de', 'ante', 'el', 'complejo', 'desafío', 'que', 'tenemos', 'de', 'contar', 'con', 'el', 'derecho', 'a', 'un', 'ambiente', 'libre', 'de', 'corrupción', 'es', 'necesario', 'introducir', 'una', 'nueva', 'lógica', 'de', 'hacer', 'las', 'cosas', 'a', 'través', 'de', 'acciones', 'que', 'modifiquen', 'prácticas', 'institucionales', 'con', 'la', 'firma', 'de', 'este', 'convenio', 'con', 'se', 'formaliza', 'este', 'logro', 'ahora', 'cuenta', 'con', '372', 'proyectos', 'de', 'publicados', 'para', 'ser', 'consultados', 'en', 'conócela', 'cmicjalisco']"
410,raicilla ancestral disponible en botella de 750 ml blanca y reposada en barricas de roble blanco raicilla,"['raicilla', 'ancestral', 'disponible', 'en', 'botella', 'de', '750', 'ml', 'blanca', 'y', 'reposada', 'en', 'barricas', 'de', 'roble', 'blanco', 'raicilla']"
419,y entérate cómo desarticulamos una presunta banda de roba tráileres luego de que en coordinación con la fiscalía del estado de jalisco detuvimos a cinco hombres y un menor aseguramos una bodega y recuperamos dos contenedores y mercancía valuada en alrededor de 4 millones de pesos en el álamo industrial daclick,"['y', 'entérate', 'cómo', 'desarticulamos', 'una', 'presunta', 'banda', 'de', 'roba', 'tráileres', 'luego', 'de', 'que', 'en', 'coordinación', 'con', 'la', 'fiscalía', 'del', 'estado', 'de', 'jalisco', 'detuvimos', 'a', 'cinco', 'hombres', 'y', 'un', 'menor', 'aseguramos', 'una', 'bodega', 'y', 'recuperamos', 'dos', 'contenedores', 'y', 'mercancía', 'valuada', 'en', 'alrededor', 'de', '4', 'millones', 'de', 'pesos', 'en', 'el', 'álamo', 'industrial', 'daclick']"
425,con el gusto de recibirlos el día de hoy amigo artista y su sra esposa impulsar la cultura y el arte sin pilares en el nuestra ciudad es semillero de grandes talentos mujeres y hombres que ponen en alto nuestra ciudad guadalajara,"['con', 'el', 'gusto', 'de', 'recibirlos', 'el', 'día', 'de', 'hoy', 'amigo', 'artista', 'y', 'su', 'sra', 'esposa', 'impulsar', 'la', 'cultura', 'y', 'el', 'arte', 'sin', 'pilares', 'en', 'el', 'nuestra', 'ciudad', 'es', 'semillero', 'de', 'grandes', 'talentos', 'mujeres', 'y', 'hombres', 'que', 'ponen', 'en', 'alto', 'nuestra', 'ciudad', 'guadalajara']"
428,invitación de mi compadre leyendaslegendarias,"['invitación', 'de', 'mi', 'compadre', 'leyendaslegendarias']"
431,hospicio cabañas un sueño hecho realidad gdl,"['hospicio', 'cabañas', 'un', 'sueño', 'hecho', 'realidad', 'gdl']"
437,hoy tienen que visitar las dos expos que tenemos en el de guadalajara y apoyar a los emprendedoressobre paseo fray antonio alcalde frente a la plaza de armas se encuentra el festival cinco sentidos organizado por nuestro grupo de empresarios jóvenes del centro histórico de guadalajaraademás en la plaza de la liberación podrán encontrar la expo emprende joven los esperamos centrohistórico,"['hoy', 'tienen', 'que', 'visitar', 'las', 'dos', 'expos', 'que', 'tenemos', 'en', 'el', 'de', 'guadalajara', 'y', 'apoyar', 'a', 'los', 'emprendedoressobre', 'paseo', 'fray', 'antonio', 'alcalde', 'frente', 'a', 'la', 'plaza', 'de', 'armas', 'se', 'encuentra', 'el', 'festival', 'cinco', 'sentidos', 'organizado', 'por', 'nuestro', 'grupo', 'de', 'empresarios', 'jóvenes', 'del', 'centro', 'histórico', 'de', 'guadalajaraademás', 'en', 'la', 'plaza', 'de', 'la', 'liberación', 'podrán', 'encontrar', 'la', 'expo', 'emprende', 'joven', 'los', 'esperamos', 'centrohistórico']"
440,qué increíble torneo quién iba a decir que aquel 150 del 2019 del que tantas personas nos señalaban que fracasaría hoy se convertiría en este torneo tan importante y de talla internacional que además se vive en nuestra ciudad cada año mejor felicidades ahora muero de ganas de regresar a jugar zapopan,"['qué', 'increíble', 'torneo', 'quién', 'iba', 'a', 'decir', 'que', 'aquel', '150', 'del', '2019', 'del', 'que', 'tantas', 'personas', 'nos', 'señalaban', 'que', 'fracasaría', 'hoy', 'se', 'convertiría', 'en', 'este', 'torneo', 'tan', 'importante', 'y', 'de', 'talla', 'internacional', 'que', 'además', 'se', 'vive', 'en', 'nuestra', 'ciudad', 'cada', 'año', 'mejor', 'felicidades', 'ahora', 'muero', 'de', 'ganas', 'de', 'regresar', 'a', 'jugar', 'zapopan']"
443,dedicado a todas mis familias y parientes antepasados y actuales que dios siempre nos mantenga en su gloria puertovallarta,"['dedicado', 'a', 'todas', 'mis', 'familias', 'y', 'parientes', 'antepasados', 'y', 'actuales', 'que', 'dios', 'siempre', 'nos', 'mantenga', 'en', 'su', 'gloria', 'puertovallarta']"
446,ayer celebramos está gran campaña de vacunación de vph con nuestros grandes amigos de muchas gracias por la gran labor que hacen y por todo su compromiso con la sociedad de jalisco sigamos fomentando el autocuidado en jalisco porlasaluddetodxs,"['ayer', 'celebramos', 'está', 'gran', 'campaña', 'de', 'vacunación', 'de', 'vph', 'con', 'nuestros', 'grandes', 'amigos', 'de', 'muchas', 'gracias', 'por', 'la', 'gran', 'labor', 'que', 'hacen', 'y', 'por', 'todo', 'su', 'compromiso', 'con', 'la', 'sociedad', 'de', 'jalisco', 'sigamos', 'fomentando', 'el', 'autocuidado', 'en', 'jalisco', 'porlasaluddetodxs']"
452,así iniciamos el primer día de con 200 emprendedores bandas tapatías y más de 2 mil visitantes eealeenos vemos hoy emprendejovendelaperla,"['así', 'iniciamos', 'el', 'primer', 'día', 'de', 'con', '200', 'emprendedores', 'bandas', 'tapatías', 'y', 'más', 'de', '2', 'mil', 'visitantes', 'eealeenos', 'vemos', 'hoy', 'emprendejovendelaperla']"
455,ya los estamos esperando en la expo emprende joven en la perla que se realiza en la plaza liberación del de guadalajara estará abierta este sábado hasta las 1900 horasparticipan jóvenes emprendedores de 18 a 35 años de 60 municipios de jalisco son 220 stands donde ofrecen productos de belleza dulces típicos manualidades ropa calzado artesanías joyería y muchas cosas más centrohistórico,"['ya', 'los', 'estamos', 'esperando', 'en', 'la', 'expo', 'emprende', 'joven', 'en', 'la', 'perla', 'que', 'se', 'realiza', 'en', 'la', 'plaza', 'liberación', 'del', 'de', 'guadalajara', 'estará', 'abierta', 'este', 'sábado', 'hasta', 'las', '1900', 'horasparticipan', 'jóvenes', 'emprendedores', 'de', '18', 'a', '35', 'años', 'de', '60', 'municipios', 'de', 'jalisco', 'son', '220', 'stands', 'donde', 'ofrecen', 'productos', 'de', 'belleza', 'dulces', 'típicos', 'manualidades', 'ropa', 'calzado', 'artesanías', 'joyería', 'y', 'muchas', 'cosas', 'más', 'centrohistórico']"
461,arrancamos con la presencia de cerca de 3 mil visitantes muchas gracias por darse una vuelta y conocer a los más de 200 emprendedores de la capital y el estado que vinieron a ofertar sus productos recuerden que estaremos hasta el domingo 24 habrá muchos eventos conferencias conciertos y emprendimiento sigamos consumiendo local emprendejovendelaperla,"['arrancamos', 'con', 'la', 'presencia', 'de', 'cerca', 'de', '3', 'mil', 'visitantes', 'muchas', 'gracias', 'por', 'darse', 'una', 'vuelta', 'y', 'conocer', 'a', 'los', 'más', 'de', '200', 'emprendedores', 'de', 'la', 'capital', 'y', 'el', 'estado', 'que', 'vinieron', 'a', 'ofertar', 'sus', 'productos', 'recuerden', 'que', 'estaremos', 'hasta', 'el', 'domingo', '24', 'habrá', 'muchos', 'eventos', 'conferencias', 'conciertos', 'y', 'emprendimiento', 'sigamos', 'consumiendo', 'local', 'emprendejovendelaperla']"
467,hacer uso de la bici es la mejor alternativa para reducir la contaminación y beneficiar nuestra salud en este y todos los días nos ponemos en movimiento en bici únete a nuestro movimiento y luchemos por un medio ambiente más sano díamundialsinauto,"['hacer', 'uso', 'de', 'la', 'bici', 'es', 'la', 'mejor', 'alternativa', 'para', 'reducir', 'la', 'contaminación', 'y', 'beneficiar', 'nuestra', 'salud', 'en', 'este', 'y', 'todos', 'los', 'días', 'nos', 'ponemos', 'en', 'movimiento', 'en', 'bici', 'únete', 'a', 'nuestro', 'movimiento', 'y', 'luchemos', 'por', 'un', 'medio', 'ambiente', 'más', 'sano', 'díamundialsinauto']"
470,siguen eventos y conferencias chidas el día de mañana chequen a las y los conferencistas que nos acompañan en con temas interesantes para emprendedores y público en general emprendejovendelaperla,"['siguen', 'eventos', 'y', 'conferencias', 'chidas', 'el', 'día', 'de', 'mañana', 'chequen', 'a', 'las', 'y', 'los', 'conferencistas', 'que', 'nos', 'acompañan', 'en', 'con', 'temas', 'interesantes', 'para', 'emprendedores', 'y', 'público', 'en', 'general', 'emprendejovendelaperla']"
473,los esperamos este viernes 22 sábado 23 y domingo 24 en en plaza liberación expoemprendedelaperla,"['los', 'esperamos', 'este', 'viernes', '22', 'sábado', '23', 'y', 'domingo', '24', 'en', 'en', 'plaza', 'liberación', 'expoemprendedelaperla']"
479,el alcalde pablo lemus informó en se analizan propuestas para instalar en el municipio una alarma sísmica el tiempo estimado que podría dar de anticipación sería entre 40 y 60 segundos según la zona en la que se registre el sismohasta el momento se ha instalado una alarma en el centro comercial plaza andares donde esperan analizar su funcionamiento y evaluar la pertinencia de colocar otras en diferentes partes del municipio la primera opción sería el centro histórico a su vez el director general de skyalert álvaro velasco explicó que primero se espera instalar un receptor digital en la zona metropolitana para que los ciudadanos puedan descargar la aplicación agregó que no se busca un alertamiento en bocinas como pasa en otras ciudadesvisita la nota en notijalmx3ruoxe5 guadalajara,"['el', 'alcalde', 'pablo', 'lemus', 'informó', 'en', 'se', 'analizan', 'propuestas', 'para', 'instalar', 'en', 'el', 'municipio', 'una', 'alarma', 'sísmica', 'el', 'tiempo', 'estimado', 'que', 'podría', 'dar', 'de', 'anticipación', 'sería', 'entre', '40', 'y', '60', 'segundos', 'según', 'la', 'zona', 'en', 'la', 'que', 'se', 'registre', 'el', 'sismohasta', 'el', 'momento', 'se', 'ha', 'instalado', 'una', 'alarma', 'en', 'el', 'centro', 'comercial', 'plaza', 'andares', 'donde', 'esperan', 'analizar', 'su', 'funcionamiento', 'y', 'evaluar', 'la', 'pertinencia', 'de', 'colocar', 'otras', 'en', 'diferentes', 'partes', 'del', 'municipio', 'la', 'primera', 'opción', 'sería', 'el', 'centro', 'histórico', 'a', 'su', 'vez', 'el', 'director', 'general', 'de', 'skyalert', 'álvaro', 'velasco', 'explicó', 'que', 'primero', 'se', 'espera', 'instalar', 'un', 'receptor', 'digital', 'en', 'la', 'zona', 'metropolitana', 'para', 'que', 'los', 'ciudadanos', 'puedan', 'descargar', 'la', 'aplicación', 'agregó', 'que', 'no', 'se', 'busca', 'un', 'alertamiento', 'en', 'bocinas', 'como', 'pasa', 'en', 'otras', 'ciudadesvisita', 'la', 'nota', 'en', 'notijalmx3ruoxe5', 'guadalajara']"
482,si bien han sido grandes los avances en cuanto a la política estatal anticorrupción es necesario crear más etapas que permitan reforzarla por eso les comparto que ayer acudí a la firma de compromisos en esta materia en la cual participamos las autoridades estatales y municipales y la sea jalisco con el fin de prevenir detectar y sancionar hechos que estén fuera del marco de la leytengan por seguro que desde san martín de hidalgo seguiremos trabajando como hasta hoy para erradicar estos actos avanzandoyconsolidando,"['si', 'bien', 'han', 'sido', 'grandes', 'los', 'avances', 'en', 'cuanto', 'a', 'la', 'política', 'estatal', 'anticorrupción', 'es', 'necesario', 'crear', 'más', 'etapas', 'que', 'permitan', 'reforzarla', 'por', 'eso', 'les', 'comparto', 'que', 'ayer', 'acudí', 'a', 'la', 'firma', 'de', 'compromisos', 'en', 'esta', 'materia', 'en', 'la', 'cual', 'participamos', 'las', 'autoridades', 'estatales', 'y', 'municipales', 'y', 'la', 'sea', 'jalisco', 'con', 'el', 'fin', 'de', 'prevenir', 'detectar', 'y', 'sancionar', 'hechos', 'que', 'estén', 'fuera', 'del', 'marco', 'de', 'la', 'leytengan', 'por', 'seguro', 'que', 'desde', 'san', 'martín', 'de', 'hidalgo', 'seguiremos', 'trabajando', 'como', 'hasta', 'hoy', 'para', 'erradicar', 'estos', 'actos', 'avanzandoyconsolidando']"
488,fui a la presentación del libro el puente de las damas de enrique ibarra secretario general del gobierno de jaliscoen este libro que forma parte de la serie editorial biblioteca tapatía su escritor se dedicó a resaltar desde la memoria y el simbolismo esta importante construcción que representa el desarrollo urbano de guadalajara desde el siglo xviiimuchas felicidades secretario puentedelasdamas,"['fui', 'a', 'la', 'presentación', 'del', 'libro', 'el', 'puente', 'de', 'las', 'damas', 'de', 'enrique', 'ibarra', 'secretario', 'general', 'del', 'gobierno', 'de', 'jaliscoen', 'este', 'libro', 'que', 'forma', 'parte', 'de', 'la', 'serie', 'editorial', 'biblioteca', 'tapatía', 'su', 'escritor', 'se', 'dedicó', 'a', 'resaltar', 'desde', 'la', 'memoria', 'y', 'el', 'simbolismo', 'esta', 'importante', 'construcción', 'que', 'representa', 'el', 'desarrollo', 'urbano', 'de', 'guadalajara', 'desde', 'el', 'siglo', 'xviiimuchas', 'felicidades', 'secretario', 'puentedelasdamas']"
500,los mercados son el corazón de los barrios tapatíos por ello trabajamos para que estén más chulos que nunca con la renovación del mercado reforma ahora las y los vecinos de la colonia la perla cuentan con un espacio rehabilitado con la construcción de pisos de concreto lavado red hidráulica sanitaria y eléctrica tomas y descargas área para basura muro de colindancia en azotea crucero seguro oficina de administración y bodega suministro y colocación de cisterna de 10000 litros y tres tinacos de 1100 litros además este inmueble histórico fue impermeabilizado se colocó multitecho alumbrado domos ventanas cortinas de ingreso pintura baños y se realizó poda de árboles gracias al programa mi mercado se intervinieron tres ejes mi mercado conectado con conexión wifi marketplace y bicicletas mi mercado crece con créditos blandos y terminales electrónicas y mi mercado lindo con remodelación y nueva imagen para locales a la entrega de estas obras asistieron el alcalde el director de obras públicas el director de mercados municipales autoridades vecinos y comerciantes en guadalajara continuamos con la recuperación de espacios que impulsen la economía de las familias guadalajara,"['los', 'mercados', 'son', 'el', 'corazón', 'de', 'los', 'barrios', 'tapatíos', 'por', 'ello', 'trabajamos', 'para', 'que', 'estén', 'más', 'chulos', 'que', 'nunca', 'con', 'la', 'renovación', 'del', 'mercado', 'reforma', 'ahora', 'las', 'y', 'los', 'vecinos', 'de', 'la', 'colonia', 'la', 'perla', 'cuentan', 'con', 'un', 'espacio', 'rehabilitado', 'con', 'la', 'construcción', 'de', 'pisos', 'de', 'concreto', 'lavado', 'red', 'hidráulica', 'sanitaria', 'y', 'eléctrica', 'tomas', 'y', 'descargas', 'área', 'para', 'basura', 'muro', 'de', 'colindancia', 'en', 'azotea', 'crucero', 'seguro', 'oficina', 'de', 'administración', 'y', 'bodega', 'suministro', 'y', 'colocación', 'de', 'cisterna', 'de', '10000', 'litros', 'y', 'tres', 'tinacos', 'de', '1100', 'litros', 'además', 'este', 'inmueble', 'histórico', 'fue', 'impermeabilizado', 'se', 'colocó', 'multitecho', 'alumbrado', 'domos', 'ventanas', 'cortinas', 'de', 'ingreso', 'pintura', 'baños', 'y', 'se', 'realizó', 'poda', 'de', 'árboles', 'gracias', 'al', 'programa', 'mi', 'mercado', 'se', 'intervinieron', 'tres', 'ejes', 'mi', 'mercado', 'conectado', 'con', 'conexión', 'wifi', 'marketplace', 'y', 'bicicletas', 'mi', 'mercado', 'crece', 'con', 'créditos', 'blandos', 'y', 'terminales', 'electrónicas', 'y', 'mi', 'mercado', 'lindo', 'con', 'remodelación', 'y', 'nueva', 'imagen', 'para', 'locales', 'a', 'la', 'entrega', 'de', 'estas', 'obras', 'asistieron', 'el', 'alcalde', 'el', 'director', 'de', 'obras', 'públicas', 'el', 'director', 'de', 'mercados', 'municipales', 'autoridades', 'vecinos', 'y', 'comerciantes', 'en', 'guadalajara', 'continuamos', 'con', 'la', 'recuperación', 'de', 'espacios', 'que', 'impulsen', 'la', 'economía', 'de', 'las', 'familias', 'guadalajara']"
503,atención amantes de la música mañana es la final guerra de bandas de nuestro evento conoce a los finalistas que llenarán el escenario de talento y pasión a partir de las 11 am en plaza liberación no te lo pierdas emprendejovendelaperla,"['atención', 'amantes', 'de', 'la', 'música', 'mañana', 'es', 'la', 'final', 'guerra', 'de', 'bandas', 'de', 'nuestro', 'evento', 'conoce', 'a', 'los', 'finalistas', 'que', 'llenarán', 'el', 'escenario', 'de', 'talento', 'y', 'pasión', 'a', 'partir', 'de', 'las', '11', 'am', 'en', 'plaza', 'liberación', 'no', 'te', 'lo', 'pierdas', 'emprendejovendelaperla']"
506,ya van más de 200 espacios intervenidos con el programa y vamos por más podas limpieza repavimentación rehabilitación de luminarias balizamiento y mucho más pronto estaremos en tu colonia enchulemosguadalajara,"['ya', 'van', 'más', 'de', '200', 'espacios', 'intervenidos', 'con', 'el', 'programa', 'y', 'vamos', 'por', 'más', 'podas', 'limpieza', 'repavimentación', 'rehabilitación', 'de', 'luminarias', 'balizamiento', 'y', 'mucho', 'más', 'pronto', 'estaremos', 'en', 'tu', 'colonia', 'enchulemosguadalajara']"
515,los mercados municipales son sitios de gran importancia que están llenos de historia y tradición por eso desde que arrancó la administración iniciamos la ruta para su modernización en esta ocasión cambiamos la imagen del mercado reforma sabemos que estos comercios benefician la economía local por lo que trabajamos en otorgar espacios limpios y dignos a sus locatarios y visitantes reforma,"['los', 'mercados', 'municipales', 'son', 'sitios', 'de', 'gran', 'importancia', 'que', 'están', 'llenos', 'de', 'historia', 'y', 'tradición', 'por', 'eso', 'desde', 'que', 'arrancó', 'la', 'administración', 'iniciamos', 'la', 'ruta', 'para', 'su', 'modernización', 'en', 'esta', 'ocasión', 'cambiamos', 'la', 'imagen', 'del', 'mercado', 'reforma', 'sabemos', 'que', 'estos', 'comercios', 'benefician', 'la', 'economía', 'local', 'por', 'lo', 'que', 'trabajamos', 'en', 'otorgar', 'espacios', 'limpios', 'y', 'dignos', 'a', 'sus', 'locatarios', 'y', 'visitantes', 'reforma']"
518,la rotonda de los jaliscienses ilustres en el histórico de guadalajara tiene un nuevo hijo pródigo se trata de prisciliano sánchezfue el primer gobernador electo por la población jalisciense en 1825 se le considera como el padre del federalismo y la escultura se develó en el marco de la celebración de los 200 años de jalisco como estado libre y soberano la escultura fue creada por el artista rubén orozco loza y ahora esta obra forma parte de uno de los lugares emblemáticos del centro,"['la', 'rotonda', 'de', 'los', 'jaliscienses', 'ilustres', 'en', 'el', 'histórico', 'de', 'guadalajara', 'tiene', 'un', 'nuevo', 'hijo', 'pródigo', 'se', 'trata', 'de', 'prisciliano', 'sánchezfue', 'el', 'primer', 'gobernador', 'electo', 'por', 'la', 'población', 'jalisciense', 'en', '1825', 'se', 'le', 'considera', 'como', 'el', 'padre', 'del', 'federalismo', 'y', 'la', 'escultura', 'se', 'develó', 'en', 'el', 'marco', 'de', 'la', 'celebración', 'de', 'los', '200', 'años', 'de', 'jalisco', 'como', 'estado', 'libre', 'y', 'soberano', 'la', 'escultura', 'fue', 'creada', 'por', 'el', 'artista', 'rubén', 'orozco', 'loza', 'y', 'ahora', 'esta', 'obra', 'forma', 'parte', 'de', 'uno', 'de', 'los', 'lugares', 'emblemáticos', 'del', 'centro']"
521,la cuenta regresiva ha comenzado estamos a un día de dar inicio a nuestro evento conoce a nuestros conferencistas expertos en el arte de emprender emprendejovendelaperla,"['la', 'cuenta', 'regresiva', 'ha', 'comenzado', 'estamos', 'a', 'un', 'día', 'de', 'dar', 'inicio', 'a', 'nuestro', 'evento', 'conoce', 'a', 'nuestros', 'conferencistas', 'expertos', 'en', 'el', 'arte', 'de', 'emprender', 'emprendejovendelaperla']"
527,en jalisco seguimos haciendo historia esta noche fuimos parte de grandes partidos que se disputaron en el torneo wta 1000 es un privilegio ser la sede más importante de latinoamérica en tenis femenil disfrutemos al máximo de este deporte y dense una vuelta al complejo panamericano de tenis a lado del parque metropolitano gdlopenakron,"['en', 'jalisco', 'seguimos', 'haciendo', 'historia', 'esta', 'noche', 'fuimos', 'parte', 'de', 'grandes', 'partidos', 'que', 'se', 'disputaron', 'en', 'el', 'torneo', 'wta', '1000', 'es', 'un', 'privilegio', 'ser', 'la', 'sede', 'más', 'importante', 'de', 'latinoamérica', 'en', 'tenis', 'femenil', 'disfrutemos', 'al', 'máximo', 'de', 'este', 'deporte', 'y', 'dense', 'una', 'vuelta', 'al', 'complejo', 'panamericano', 'de', 'tenis', 'a', 'lado', 'del', 'parque', 'metropolitano', 'gdlopenakron']"
530,durante esta administración no solo nos convertimos en la policía mejor pagada del país sino que hemos podido equipar a nuestras compañeras y compañeros con más vehículos capacitación de género derechos humanos e inclusión así como tecnología de punta contamos con un innovador centro de inteligencia como los es el nuevo que nos permite generar inteligencia monitorear incidentes y prevenir el delito en las calles de nuestra ciudad sumado a esto con el compromiso y capacidad de todas las áreas y divisiones de nuestra comisaría hemos podido lograr la percepción de inseguridad más baja en los últimos 5 años vamos a seguir trabajando en equipo por la gente y hacer de la un mejor lugar para las tapatías y los tapatíos c5guadalajara,"['durante', 'esta', 'administración', 'no', 'solo', 'nos', 'convertimos', 'en', 'la', 'policía', 'mejor', 'pagada', 'del', 'país', 'sino', 'que', 'hemos', 'podido', 'equipar', 'a', 'nuestras', 'compañeras', 'y', 'compañeros', 'con', 'más', 'vehículos', 'capacitación', 'de', 'género', 'derechos', 'humanos', 'e', 'inclusión', 'así', 'como', 'tecnología', 'de', 'punta', 'contamos', 'con', 'un', 'innovador', 'centro', 'de', 'inteligencia', 'como', 'los', 'es', 'el', 'nuevo', 'que', 'nos', 'permite', 'generar', 'inteligencia', 'monitorear', 'incidentes', 'y', 'prevenir', 'el', 'delito', 'en', 'las', 'calles', 'de', 'nuestra', 'ciudad', 'sumado', 'a', 'esto', 'con', 'el', 'compromiso', 'y', 'capacidad', 'de', 'todas', 'las', 'áreas', 'y', 'divisiones', 'de', 'nuestra', 'comisaría', 'hemos', 'podido', 'lograr', 'la', 'percepción', 'de', 'inseguridad', 'más', 'baja', 'en', 'los', 'últimos', '5', 'años', 'vamos', 'a', 'seguir', 'trabajando', 'en', 'equipo', 'por', 'la', 'gente', 'y', 'hacer', 'de', 'la', 'un', 'mejor', 'lugar', 'para', 'las', 'tapatías', 'y', 'los', 'tapatíos', 'c5guadalajara']"
533,vengan al mercado san juan de dios por una tortasi visitas el de guadalajara y no sabes que comer en encontrarán estas tortas deliciosas ya las probaron centrohistórico,"['vengan', 'al', 'mercado', 'san', 'juan', 'de', 'dios', 'por', 'una', 'tortasi', 'visitas', 'el', 'de', 'guadalajara', 'y', 'no', 'sabes', 'que', 'comer', 'en', 'encontrarán', 'estas', 'tortas', 'deliciosas', 'ya', 'las', 'probaron', 'centrohistórico']"
